marca,modelo,year,kilometraje,combustible,ciudad,precio,marca_cat,modelo_cat,combustible_cat,ciudad_cat,depreciacion_estimada,prediction,grupo_depreciacion,scaledFeatures_0,scaledFeatures_1,scaledFeatures_2,scaledFeatures_3,scaledFeatures_4,scaledFeatures_5
hyundai,Grand I10,2025,9316.0,bencina,santiago,11490000.0,29,326,0,70,1233.2295803370184,0,Depreciacion Media,-0.48192053054400874,-1.191178415544188,1.0616980871578399,0.29525764970640145,-0.4377111724623198,-0.5034976824218809
omoda,C5,2025,24323.0,bencina,santiago,11890000.0,55,147,0,70,488.8176286794935,0,Depreciacion Media,-0.4415117774325426,-0.8983736986270952,1.0616980871578399,-0.08051752765641186,0.7318655975665774,-0.5034976824218809
kia,Soluto,2025,13110.0,bencina,santiago,8990000.0,39,601,0,70,685.6837769811608,0,Depreciacion Media,-0.7344752374906723,-1.1171528877249404,1.0616980871578399,0.01885945256277069,0.012126046779563767,-0.5034976824218809
toyota,Corolla Cross,2025,16524.0,hibrido,santiago,22690000.0,70,199,3,70,1373.071104387292,2,Depreciacion Baja,0.6495245565770439,-1.0505416194131556,1.0616980871578399,0.36584890416661114,1.4066214264294028,4.9049526974395325
toyota,Corolla Cross,2025,16145.0,hibrido,santiago,22690000.0,70,199,3,70,1405.3016226929271,2,Depreciacion Baja,0.6495245565770439,-1.0579363677113882,1.0616980871578399,0.38211869766714246,1.4066214264294028,4.9049526974395325
toyota,Corolla Cross,2025,16050.0,hibrido,santiago,22690000.0,70,199,3,70,1413.6190891533238,2,Depreciacion Baja,0.6495245565770439,-1.059789932588254,1.0616980871578399,0.38631731031354816,1.4066214264294028,4.9049526974395325
toyota,Corolla Cross,2025,23107.0,bencina,santiago,22490000.0,70,199,0,70,973.2560152328198,0,Depreciacion Media,0.6293201800213108,-0.9220993290509764,1.0616980871578399,0.1640243825360521,1.4066214264294028,-0.5034976824218809
toyota,Corolla Cross,2025,23524.0,hibrido,santiago,22490000.0,70,199,3,70,956.0042507970245,2,Depreciacion Baja,0.6293201800213108,-0.9139631548019973,1.0616980871578399,0.15531578398890664,1.4066214264294028,4.9049526974395325
peugeot,Partner,2025,13542.0,diesel,santiago,17990000.0,57,489,1,70,1328.3615151738907,0,Depreciacion Media,0.17472170751731644,-1.108724045337509,1.0616980871578399,0.3432797423213782,0.8218330414149542,1.2993191108652569
hyundai,Grand I10,2025,13751.0,bencina,santiago,11690000.0,29,326,0,70,850.0581733566027,0,Depreciacion Media,-0.4617161539882757,-1.1046462026084043,1.0616980871578399,0.10183476994497201,-0.4377111724623198,-0.5034976824218809
hyundai,Grand I10,2025,14068.0,bencina,santiago,9690000.0,29,326,0,70,688.7483118913924,0,Depreciacion Media,-0.6637599195456065,-1.0984611492824419,1.0616980871578399,0.02040641341806417,-0.4377111724623198,-0.5034976824218809
hyundai,Grand I10,2025,10671.0,bencina,santiago,9690000.0,29,326,0,70,907.983508245877,0,Depreciacion Media,-0.6637599195456065,-1.164740727037314,1.0616980871578399,0.1310751696233366,-0.4377111724623198,-0.5034976824218809
hyundai,Grand I10,2025,10898.0,bencina,santiago,9690000.0,29,326,0,70,889.0723919625653,0,Depreciacion Media,-0.6637599195456065,-1.1603116825420663,1.0616980871578399,0.12152893912600628,-0.4377111724623198,-0.5034976824218809
hyundai,Grand I10,2025,14528.0,bencina,santiago,9690000.0,29,326,0,70,666.94197811274,0,Depreciacion Media,-0.6637599195456065,-1.0894859930365657,1.0616980871578399,0.00939869259216899,-0.4377111724623198,-0.5034976824218809
hyundai,Grand I10,2025,20513.0,bencina,santiago,9190000.0,29,326,0,70,447.98674076240616,0,Depreciacion Media,-0.7142708609349392,-0.9727114057940255,1.0616980871578399,-0.1011287418030427,-0.4377111724623198,-0.5034976824218809
hyundai,Tucson,2025,30809.0,bencina,santiago,21890000.0,29,698,0,70,710.4836092177865,0,Depreciacion Media,0.5687070503541116,-0.771823995560242,1.0616980871578399,0.031378275422258316,-0.4377111724623198,-0.5034976824218809
hyundai,Tucson,2025,14024.0,bencina,santiago,22690000.0,29,698,0,70,1617.825311942959,0,Depreciacion Media,0.6495245565770439,-1.0993196424885692,1.0616980871578399,0.4893995209316125,-0.4377111724623198,-0.5034976824218809
hyundai,Tucson,2025,11494.0,bencina,santiago,22690000.0,29,698,0,70,1973.9016963897348,0,Depreciacion Media,0.6495245565770439,-1.1486830018408878,1.0616980871578399,0.6691449780300159,-0.4377111724623198,-0.5034976824218809
omoda,C5,2025,21598.0,bencina,santiago,10590000.0,55,147,0,70,490.30047687392937,0,Depreciacion Media,-0.5728402250448077,-0.951541743779296,1.0616980871578399,-0.07976899380761275,0.7318655975665774,-0.5034976824218809
omoda,C5,2025,5452.0,bencina,santiago,11290000.0,55,147,0,70,2070.419952319824,0,Depreciacion Media,-0.5021249070997419,-1.2665697280095474,1.0616980871578399,0.7178668781286387,0.7318655975665774,-0.5034976824218809
omoda,C5,2025,14819.0,bencina,santiago,10990000.0,55,147,0,70,741.5654520917678,0,Depreciacion Media,-0.5324314719333415,-1.0838082311505877,1.0616980871578399,0.04706822369985779,0.7318655975665774,-0.5034976824218809
hyundai,Grand I10,2025,16072.0,bencina,santiago,11490000.0,29,326,0,70,714.8634355751882,0,Depreciacion Media,-0.48192053054400874,-1.0593606859851903,1.0616980871578399,0.03358918837523592,-0.4377111724623198,-0.5034976824218809
hyundai,Tucson,2025,19144.0,bencina,santiago,22490000.0,29,698,0,70,1174.7192478453903,0,Depreciacion Media,0.6293201800213108,-0.999422251230122,1.0616980871578399,0.2657219463627856,-0.4377111724623198,-0.5034976824218809
hyundai,Tucson,2025,17492.0,bencina,santiago,22490000.0,29,698,0,70,1285.6571199908535,0,Depreciacion Media,0.6293201800213108,-1.0316547688783553,1.0616980871578399,0.3217227917131212,-0.4377111724623198,-0.5034976824218809
hyundai,Grand I10,2025,7407.0,bencina,santiago,10690000.0,29,326,0,70,1443.034557235421,0,Depreciacion Media,-0.5627380367669411,-1.228425313964574,1.0616980871578399,0.40116608149615485,-0.4377111724623198,-0.5034976824218809
hyundai,Grand I10,2025,9088.0,bencina,santiago,10690000.0,29,326,0,70,1176.1469908680822,0,Depreciacion Media,-0.5627380367669411,-1.1956269712486658,1.0616980871578399,0.2664426634151999,-0.4377111724623198,-0.5034976824218809
hyundai,Tucson,2025,16408.0,bencina,santiago,22490000.0,29,698,0,70,1370.5893107441038,0,Depreciacion Media,0.6293201800213108,-1.0528049196838547,1.0616980871578399,0.36459610799055514,-0.4377111724623198,-0.5034976824218809
subaru,Outback,2025,14000.0,bencina,santiago,33990000.0,67,482,0,70,2427.6837368759375,2,Depreciacion Baja,1.7910718319759633,-1.099787911510093,1.0616980871578399,0.8982117284604441,1.2716702606568377,-0.5034976824218809
toyota,Raize,2025,11148.0,bencina,santiago,10390000.0,70,527,0,70,931.9221454839,0,Depreciacion Media,-0.5930446016005407,-1.155433880234525,1.0616980871578399,0.14315926584709068,1.4066214264294028,-0.5034976824218809
toyota,Raize,2025,8638.0,bencina,santiago,10590000.0,70,527,0,70,1225.8363236485704,0,Depreciacion Media,-0.5728402250448077,-1.2044070154022404,1.0616980871578399,0.29152557321675837,1.4066214264294028,-0.5034976824218809
toyota,Raize,2025,13285.0,bencina,santiago,12990000.0,70,527,0,70,977.7209092277585,0,Depreciacion Media,-0.3303877063760106,-1.1137384261096615,1.0616980871578399,0.16627823717812018,1.4066214264294028,-0.5034976824218809
chery,Tiggo 7 Pro Max,2025,25337.0,bencina,santiago,13190000.0,8,664,0,70,520.5620017365222,0,Depreciacion Media,-0.3101833298202776,-0.8785893324677073,1.0616980871578399,-0.0644931376809212,-1.3823693328702753,-0.5034976824218809
chery,Tiggo 7 Pro Max,2025,16195.0,bencina,santiago,13590000.0,8,664,0,70,839.0960731044703,0,Depreciacion Media,-0.2697745767088114,-1.05696080724988,1.0616980871578399,0.09630116028523739,-1.3823693328702753,-0.5034976824218809
chery,Tiggo 7 Pro Max,2025,17173.0,bencina,santiago,13590000.0,8,664,0,70,791.3124490508909,0,Depreciacion Media,-0.2697745767088114,-1.037878844622778,1.0616980871578399,0.07218024207081222,-1.3823693328702753,-0.5034976824218809
changan,M201,2026,4188.0,bencina,santiago,8390000.0,7,412,0,70,2002.8646455001194,0,Depreciacion Media,-0.7950883671578716,-1.2912318964764766,1.343138054668834,0.6837653200525633,-1.4273530547944637,-0.5034976824218809
jaecoo,5,2026,19075.0,bencina,santiago,12290000.0,32,51,0,70,644.2650450828265,0,Depreciacion Media,-0.4011030243210764,-1.0007685246670035,1.343138054668834,-0.002048502085974428,-0.3027600066897547,-0.5034976824218809
citroen,Berlingo,2026,3257.0,diesel,santiago,17590000.0,10,128,1,70,5399.01780233272,2,Depreciacion Baja,0.13431295440585028,-1.3093968322697607,1.343138054668834,2.398125295088502,-1.2924018890218987,1.2993191108652569
kia,Soluto,2026,10991.0,bencina,santiago,9290000.0,39,601,0,70,845.1601164483261,0,Depreciacion Media,-0.7041686726570727,-1.158497140083661,1.343138054668834,0.09936225697773321,0.012126046779563767,-0.5034976824218809
kia,Soluto,2026,9667.0,bencina,santiago,9490000.0,39,601,0,70,981.5887463798097,0,Depreciacion Media,-0.6839642961013396,-1.1843299811044001,1.343138054668834,0.16823070071472276,0.012126046779563767,-0.5034976824218809
kia,Soluto,2026,8833.0,bencina,santiago,9490000.0,39,601,0,70,1074.2585465247905,0,Depreciacion Media,-0.6839642961013396,-1.200602329602358,1.343138054668834,0.21500992088726154,0.012126046779563767,-0.5034976824218809
kia,Soluto,2026,8085.0,bencina,santiago,9490000.0,39,601,0,70,1173.6334405144694,0,Depreciacion Media,-0.6839642961013396,-1.2151967141065219,1.343138054668834,0.2651738366213311,0.012126046779563767,-0.5034976824218809
peugeot,5008,2026,2286.0,hibrido,santiago,25490000.0,57,53,3,70,11145.60559685177,2,Depreciacion Baja,0.9323858283573071,-1.3283422164322514,1.343138054668834,5.298972121779218,0.8218330414149542,4.9049526974395325
dfsk,500,2026,2270.0,bencina,santiago,11390000.0,13,52,0,70,5015.411712901805,0,Depreciacion Media,-0.4920227188218753,-1.328654395779934,1.343138054668834,2.204482989947658,-1.1574507232493334,-0.5034976824218809
jaecoo,8,2026,10226.0,bencina,santiago,27390000.0,32,68,0,70,2678.204752126723,2,Depreciacion Baja,1.1243274056367714,-1.1734232151447375,1.343138054668834,1.0246733989499663,-0.3027600066897547,-0.5034976824218809
toyota,Yaris Cross,2026,8315.0,hibrido,santiago,20690000.0,70,796,3,70,2487.974987974988,2,Depreciacion Baja,0.44748079101971305,-1.2107091359835838,1.343138054668834,0.9286464300053686,1.4066214264294028,4.9049526974395325
toyota,Yaris Cross,2026,9097.0,hibrido,santiago,20690000.0,70,796,3,70,2274.1261815783687,2,Depreciacion Baja,0.44748079101971305,-1.1954513703655945,1.343138054668834,0.8206966946826267,1.4066214264294028,4.9049526974395325
toyota,Yaris Cross,2026,12018.0,hibrido,santiago,20490000.0,70,796,3,70,1704.8007321740577,2,Depreciacion Baja,0.42727641446398,-1.138459128204281,1.343138054668834,0.5333042485367687,1.4066214264294028,4.9049526974395325
toyota,Rav4,2026,16282.0,bencina,santiago,26190000.0,70,548,0,70,1608.4259657311306,0,Depreciacion Media,1.003101146302373,-1.0552633320468556,1.343138054668834,0.4846547811649017,1.4066214264294028,-0.5034976824218809
toyota,Yaris Cross,2026,9300.0,hibrido,santiago,20690000.0,70,796,3,70,2224.4919901085905,2,Depreciacion Baja,0.44748079101971305,-1.1914905948918708,1.343138054668834,0.7956416199202102,1.4066214264294028,4.9049526974395325
toyota,Yaris Cross,2026,15826.0,hibrido,santiago,20290000.0,70,796,3,70,1281.986478802047,2,Depreciacion Baja,0.4070720379082469,-1.064160443455811,1.343138054668834,0.31986987164555947,1.4066214264294028,4.9049526974395325
toyota,Yaris Cross,2026,17069.0,hibrido,santiago,20290000.0,70,796,3,70,1188.6350322202695,2,Depreciacion Baja,0.4070720379082469,-1.0399080103827154,1.343138054668834,0.272746559992335,1.4066214264294028,4.9049526974395325
toyota,Rav4,2026,13059.0,bencina,santiago,26390000.0,70,548,0,70,2020.6738131699847,0,Depreciacion Media,1.023305522858106,-1.118147959395679,1.343138054668834,0.6927552927752292,1.4066214264294028,-0.5034976824218809
toyota,Yaris Cross,2026,11323.0,hibrido,santiago,20490000.0,70,796,3,70,1809.4312963617097,2,Depreciacion Baja,0.42727641446398,-1.152019418619246,1.343138054668834,0.586121198516737,1.4066214264294028,4.9049526974395325
toyota,Corolla Cross,2026,10993.0,hibrido,santiago,23690000.0,70,199,3,70,2154.8117154811716,2,Depreciacion Baja,0.7505464393557093,-1.1584581176652007,1.343138054668834,0.7604673894440529,1.4066214264294028,4.9049526974395325
toyota,Rav4,2026,12769.0,bencina,santiago,26390000.0,70,548,0,70,2066.5622552858263,0,Depreciacion Media,1.023305522858106,-1.1238062100724269,1.343138054668834,0.715919533269472,1.4066214264294028,-0.5034976824218809
toyota,Yaris Cross,2026,14097.0,bencina,santiago,20490000.0,70,796,0,70,1453.3976450560363,0,Depreciacion Media,0.42727641446398,-1.097895324214767,1.343138054668834,0.4063973128797284,1.4066214264294028,-0.5034976824218809
toyota,Yaris Cross,2026,17864.0,hibrido,santiago,20290000.0,70,796,3,70,1135.7402742793172,2,Depreciacion Baja,0.4070720379082469,-1.024396599044734,1.343138054668834,0.24604556868964716,1.4066214264294028,4.9049526974395325
toyota,Yaris Cross,2026,11486.0,hibrido,santiago,20490000.0,70,796,3,70,1783.7555497518933,2,Depreciacion Baja,0.42727641446398,-1.148839091514729,1.343138054668834,0.5731602187598387,1.4066214264294028,4.9049526974395325
toyota,Yaris Cross,2026,17374.0,hibrido,santiago,20290000.0,70,796,3,70,1167.769784172662,2,Depreciacion Baja,0.4070720379082469,-1.033957091567515,1.343138054668834,0.26221389421722124,1.4066214264294028,4.9049526974395325
toyota,Yaris Cross,2026,11780.0,hibrido,santiago,20490000.0,70,796,3,70,1739.2411510058569,2,Depreciacion Baja,0.42727641446398,-1.1431027960010605,1.343138054668834,0.5506895880200378,1.4066214264294028,4.9049526974395325
toyota,Rav4,2026,10503.0,bencina,santiago,26390000.0,70,548,0,70,2512.3762376237623,2,Depreciacion Baja,1.023305522858106,-1.1680186101879817,1.343138054668834,0.9409640505033009,1.4066214264294028,-0.5034976824218809
toyota,Rav4,2026,12934.0,bencina,santiago,26390000.0,70,548,0,70,2040.2010050251256,0,Depreciacion Media,1.023305522858106,-1.1205868605494496,1.343138054668834,0.7026125149308176,1.4066214264294028,-0.5034976824218809
toyota,Rav4,2026,7776.0,bencina,santiago,26590000.0,70,548,0,70,3419.056191333419,2,Depreciacion Baja,1.043509899413839,-1.221225677758643,1.343138054668834,1.3986512486439617,1.4066214264294028,-0.5034976824218809
toyota,Rav4,2026,10397.0,bencina,santiago,26390000.0,70,548,0,70,2537.9880746297363,2,Depreciacion Baja,1.023305522858106,-1.1700867983663792,1.343138054668834,0.9538927690335148,1.4066214264294028,-0.5034976824218809
toyota,Rav4,2026,14001.0,bencina,santiago,26390000.0,70,548,0,70,1884.7307527496073,0,Depreciacion Media,1.023305522858106,-1.099768400300863,1.343138054668834,0.6241319619340652,1.4066214264294028,-0.5034976824218809
toyota,4runner,2026,11051.0,bencina,santiago,46990000.0,70,47,0,70,4251.719145855954,2,Depreciacion Baja,3.104356308098614,-1.1573264675298511,1.343138054668834,1.818975060912763,1.4066214264294028,-0.5034976824218809
mg,Zs,2026,15273.0,bencina,santiago,10290000.0,51,801,0,70,673.6938588450962,0,Depreciacion Media,-0.6031467898784073,-1.0749501421600924,1.343138054668834,0.012807005924705291,0.5519307098698241,-0.5034976824218809
mg,Zs,2026,13917.0,bencina,santiago,10490000.0,51,801,0,70,753.7002442879724,0,Depreciacion Media,-0.5829424133226742,-1.101407341876197,1.343138054668834,0.05319380198972317,0.5519307098698241,-0.5034976824218809
mg,Zs,2026,13125.0,bencina,santiago,10490000.0,51,801,0,70,799.1772055462441,0,Depreciacion Media,-0.5829424133226742,-1.1168602195864878,1.343138054668834,0.07615032914474508,0.5519307098698241,-0.5034976824218809
mg,Zs,2026,11363.0,bencina,santiago,10490000.0,51,801,0,70,923.0904611052447,0,Depreciacion Media,-0.5829424133226742,-1.1512389702500394,1.343138054668834,0.13870107874193738,0.5519307098698241,-0.5034976824218809
toyota,4runner,2026,11769.0,bencina,santiago,46990000.0,70,47,0,70,3992.353440951572,2,Depreciacion Baja,3.104356308098614,-1.1433174193025923,1.343138054668834,1.6880486383247575,1.4066214264294028,-0.5034976824218809
jaecoo,5,2026,13438.0,bencina,santiago,12490000.0,32,51,0,70,929.3846268323535,0,Depreciacion Media,-0.3808986477653433,-1.110753211097446,1.343138054668834,0.14187833998443744,-0.3027600066897547,-0.5034976824218809
jaecoo,5,2026,10544.0,bencina,santiago,12490000.0,32,51,0,70,1184.4476055002372,0,Depreciacion Media,-0.3808986477653433,-1.167218650609545,1.343138054668834,0.27063276934871316,-0.3027600066897547,-0.5034976824218809
mazda,Cx-9,2013,210000.0,bencina,santiago,7990000.0,49,229,0,70,38.047437869343476,1,Depreciacion Alta,-0.8354971202693378,2.7244090976023365,-2.3155815229740915,-0.3080639124563731,0.4619632660214473,-0.5034976824218809
mitsubishi,L200,2021,158937.0,diesel,santiago,21990000.0,53,398,1,70,138.35583686720608,1,Depreciacion Alta,0.5788092386319781,1.7281082206823977,-0.06406178288613719,-0.25742876837993445,0.6418981537182008,1.2993191108652569
mitsubishi,Outlander,2015,131779.0,bencina,santiago,9990000.0,53,483,0,70,75.808165123691,1,Depreciacion Alta,-0.6334533547120069,1.1982228004095643,-1.7527015879521028,-0.2890024990148553,0.6418981537182008,-0.5034976824218809
land-rover,Range Rover,2016,96213.0,bencina,santiago,24990000.0,43,534,0,70,259.73351071569624,1,Depreciacion Alta,0.8818748869679743,0.5042871329294996,-1.4712616204411084,-0.19615796688790546,0.1920609344763172,-0.5034976824218809
subaru,Outback,2016,109000.0,bencina,santiago,12490000.0,67,482,0,70,114.58610471463565,1,Depreciacion Alta,-0.3808986477653433,0.7537769653556253,-1.4712616204411084,-0.26942760221865825,1.2716702606568377,-0.5034976824218809
ford,Explorer,2017,125400.0,bencina,santiago,16990000.0,20,277,0,70,135.48536295563832,1,Depreciacion Alta,0.07369982473865104,1.0737607967303389,-1.1898216529301142,-0.25887776827956394,-0.842564669780015,-0.5034976824218809
honda,Cr-v,2017,124000.0,bencina,santiago,10990000.0,28,205,0,70,88.62831751356843,1,Depreciacion Alta,-0.5324314719333415,1.046445103808107,-1.1898216529301142,-0.2825309545596679,-0.48269489438650814,-0.5034976824218809
jaguar,F-pace,2017,28637.0,bencina,santiago,24990000.0,33,291,0,70,872.616802849361,0,Depreciacion Media,0.8818748869679743,-0.8142023420081613,-1.1898216529301142,0.11322224562940751,-0.25777628476556635,-0.5034976824218809
volvo,S60,2017,97521.0,bencina,santiago,12490000.0,74,586,0,70,128.07366542933903,1,Depreciacion Alta,-0.3808986477653433,0.529807794602556,-1.1898216529301142,-0.2626191536056635,1.5865563141261563,-0.5034976824218809
nissan,Pathfinder,2016,102000.0,bencina,santiago,9490000.0,54,492,0,70,93.03830354604366,1,Depreciacion Alta,-0.6839642961013396,0.6171985007444671,-1.4712616204411084,-0.2803048171637932,0.6868818756423891,-0.5034976824218809
kia,Carens,2017,108270.0,bencina,santiago,8990000.0,39,159,0,70,83.0323909449437,1,Depreciacion Alta,-0.7344752374906723,0.7395337826176045,-1.1898216529301142,-0.28535574840419453,0.012126046779563767,-0.5034976824218809
nissan,March,2017,110000.0,bencina,santiago,6990000.0,54,414,0,70,63.54487686475578,1,Depreciacion Alta,-0.9365190030480032,0.7732881745857907,-1.1898216529301142,-0.2951929414309018,0.6868818756423891,-0.5034976824218809
ford,Edge,2017,123380.0,bencina,santiago,11990000.0,20,260,0,70,97.17865797813278,1,Depreciacion Alta,-0.43140958915467603,1.0343481540854045,-1.1898216529301142,-0.2782147883597164,-0.842564669780015,-0.5034976824218809
chery,Tiggo,2017,32891.0,bencina,santiago,7990000.0,8,651,0,70,242.91621062872431,0,Depreciacion Media,-0.8354971202693378,-0.7312016579430375,-1.1898216529301142,-0.20464725015219792,-1.3823693328702753,-0.5034976824218809
ford,Explorer,2017,103857.0,bencina,santiago,15990000.0,20,277,0,70,153.96021490881782,1,Depreciacion Alta,-0.027322058040014384,0.6534308162848843,-1.1898216529301142,-0.24955176168603774,-0.842564669780015,-0.5034976824218809
renault,Clio,2017,120000.0,bencina,santiago,7990000.0,61,177,0,70,66.58277847684603,1,Depreciacion Alta,-0.8354971202693378,0.9684002668874453,-1.1898216529301142,-0.29365942492226416,1.0017679291117076,-0.5034976824218809
honda,Pilot,2017,154500.0,bencina,santiago,15990000.0,28,497,0,70,103.49447576391091,1,Depreciacion Alta,-0.027322058040014384,1.6415369853281536,-1.1898216529301142,-0.2750265972736417,-0.48269489438650814,-0.5034976824218809
renault,Duster,2017,98455.0,bencina,santiago,6490000.0,61,248,0,70,65.91777037458357,1,Depreciacion Alta,-0.9870299444373358,0.5480312640235305,-1.1898216529301142,-0.29399511746054074,1.0017679291117076,-0.5034976824218809
ford,F-150,2017,139985.0,bencina,santiago,18990000.0,20,284,0,70,135.65642278513565,1,Depreciacion Alta,0.2757435902959819,1.3583317833523019,-1.1898216529301142,-0.258791418191248,-0.842564669780015,-0.5034976824218809
ford,Explorer,2017,150749.0,bencina,santiago,12890000.0,20,277,0,70,85.50580431177445,1,Depreciacion Alta,-0.3404898946538772,1.568350439505803,-1.1898216529301142,-0.2841071825468855,-0.842564669780015,-0.5034976824218809
haval,H6,2017,98330.0,bencina,santiago,7990000.0,27,347,0,70,81.25616540053493,1,Depreciacion Alta,-0.8354971202693378,0.5455923628697599,-1.1898216529301142,-0.2862523775723593,-0.5276786163106966,-0.5034976824218809
mg,Gs,2018,122000.0,bencina,santiago,6990000.0,51,337,0,70,57.29461233924312,1,Depreciacion Alta,-0.9365190030480032,1.0074226853477761,-0.90838168541912,-0.29834804158130823,0.5519307098698241,-0.5034976824218809
ford,Ecosport,2018,116235.0,bencina,santiago,7490000.0,20,253,0,70,64.43786778622803,1,Depreciacion Alta,-0.8860080616586704,0.8949405641358723,-0.90838168541912,-0.29474216438312273,-0.842564669780015,-0.5034976824218809
ford,Edge,2018,112000.0,bencina,santiago,12990000.0,20,260,0,70,115.98110731154186,1,Depreciacion Alta,-0.3303877063760106,0.8123105930461216,-0.90838168541912,-0.26872341235831704,-0.842564669780015,-0.5034976824218809
mercedes,Benz Gle250,2018,132152.0,diesel,santiago,23990000.0,50,124,1,70,181.53201213744674,1,Depreciacion Alta,0.7808530041893089,1.205500481452416,-0.90838168541912,-0.23563366570339003,0.5069469879456356,1.2993191108652569
renault,Duster,2018,136000.0,bencina,santiago,6990000.0,61,248,0,70,51.396680906758036,1,Depreciacion Alta,-0.9365190030480032,1.2805796145700927,-0.90838168541912,-0.3013252858681321,1.0017679291117076,-0.5034976824218809
ford,F-150,2018,20000.0,bencina,santiago,26990000.0,20,284,0,70,1349.4325283735814,0,Depreciacion Media,1.0839186525253053,-0.9827206561291004,-0.90838168541912,0.3539162772462912,-0.842564669780015,-0.5034976824218809
hyundai,Santa Fe,2018,98000.0,bencina,santiago,13490000.0,29,590,0,70,137.6516566157488,1,Depreciacion Alta,-0.2798767649866779,0.5391536638238053,-0.90838168541912,-0.25778423480990986,-0.4377111724623198,-0.5034976824218809
peugeot,308,2018,74588.0,bencina,santiago,15490000.0,57,39,0,70,207.67137245438335,1,Depreciacion Alta,-0.0778329994293471,0.08235723332717158,-0.90838168541912,-0.22243865622325434,0.8218330414149542,-0.5034976824218809
haval,H7,2018,90470.0,bencina,santiago,8990000.0,27,350,0,70,99.36885852925246,1,Depreciacion Alta,-0.7344752374906723,0.3922342583206594,-0.90838168541912,-0.2771091868191654,-0.5276786163106966,-0.5034976824218809
chevrolet,Silverado,2018,124020.0,bencina,santiago,21990000.0,9,597,0,70,177.30868159424614,1,Depreciacion Alta,0.5788092386319781,1.0468353279927105,-0.90838168541912,-0.23776558040518825,-1.3373856109460869,-0.5034976824218809
kia,Sportage,2018,131150.0,bencina,santiago,11990000.0,39,615,0,70,91.42133876219015,1,Depreciacion Alta,-0.43140958915467603,1.1859502498037902,-0.90838168541912,-0.2811210523506263,0.012126046779563767,-0.5034976824218809
ford,Explorer,2018,85500.0,bencina,santiago,14990000.0,20,277,0,70,175.31958690541632,1,Depreciacion Alta,-0.1283439408186798,0.295263548446737,-0.90838168541912,-0.23876966478054273,-0.842564669780015,-0.5034976824218809
ford,Explorer,2018,120000.0,bencina,santiago,13990000.0,20,277,0,70,116.58236181365156,1,Depreciacion Alta,-0.22936582359734523,0.9684002668874453,-0.90838168541912,-0.26841990229689555,-0.842564669780015,-0.5034976824218809
nissan,Navara,2019,132921.0,bencina,santiago,11990000.0,54,451,0,70,90.203277109884,1,Depreciacion Alta,-0.43140958915467603,1.2205046013504133,-0.6269417179081257,-0.28173592336715825,0.6868818756423891,-0.5034976824218809
volkswagen,Polo,2019,115000.0,bencina,santiago,8690000.0,73,503,0,70,75.56456030817124,1,Depreciacion Alta,-0.764781802324272,0.870844220736618,-0.6269417179081257,-0.28912546942465933,1.5415725922019679,-0.5034976824218809
peugeot,3008,2018,95314.0,diesel,santiago,11490000.0,57,32,1,70,120.54765776635367,1,Depreciacion Alta,-0.48192053054400874,0.48674655583158083,-0.90838168541912,-0.2664182420782426,0.8218330414149542,1.2993191108652569
ford,Edge,2018,55613.0,bencina,santiago,13990000.0,20,260,0,70,251.55536375732729,0,Depreciacion Media,-0.22936582359734523,-0.28786796181521795,-0.90838168541912,-0.20028625179377982,-0.842564669780015,-0.5034976824218809
ford,F-150,2019,88758.0,bencina,santiago,21490000.0,20,284,0,70,242.11629243231673,0,Depreciacion Media,0.5282982972426454,0.3588310681186161,-0.6269417179081257,-0.20505104458545698,-0.842564669780015,-0.5034976824218809
chevrolet,Colorado,2019,98083.0,diesel,santiago,19990000.0,9,178,1,70,203.80490192080256,1,Depreciacion Alta,0.3767654730746473,0.540773094189909,-0.6269417179081257,-0.2243904298981521,-1.3373856109460869,1.2993191108652569
peugeot,2008,2019,90000.0,diesel,santiago,8990000.0,57,13,1,70,99.8877790246775,1,Depreciacion Alta,-0.7344752374906723,0.3830639899824816,-0.6269417179081257,-0.27684723852458026,0.8218330414149542,1.2993191108652569
changan,Cx70,2019,87600.0,bencina,santiago,7490000.0,7,233,0,70,85.50130706270477,0,Depreciacion Media,-0.8860080616586704,0.3362370878300845,-0.6269417179081257,-0.28410945273419647,-1.4273530547944637,-0.5034976824218809
toyota,Fortuner,2019,92414.0,bencina,santiago,22990000.0,70,303,0,70,248.76913920900287,1,Depreciacion Alta,0.6798311214106435,0.430164049064101,-0.6269417179081257,-0.2016927230648119,1.4066214264294028,-0.5034976824218809
volkswagen,Amarok,2019,89513.0,diesel,santiago,19990000.0,73,89,1,70,223.3170230355028,1,Depreciacion Alta,0.3767654730746473,0.373562031087391,-0.6269417179081257,-0.21454081537184685,1.5415725922019679,1.2993191108652569
renault,Symbol,2019,139000.0,bencina,santiago,5790000.0,61,626,0,70,41.6543765872188,1,Depreciacion Alta,-1.0577452623824017,1.339113242260589,-0.6269417179081257,-0.30624314905590855,1.0017679291117076,-0.5034976824218809
citroen,C3,2019,128976.0,diesel,santiago,8990000.0,10,143,1,70,69.70235003140095,1,Depreciacion Alta,-0.7344752374906723,1.1435328809374103,-0.6269417179081257,-0.29208468186286174,-1.2924018890218987,1.2993191108652569
volkswagen,Virtus,2019,77547.0,bencina,santiago,9590000.0,73,728,0,70,123.66534275545469,1,Depreciacion Alta,-0.6738621078234731,0.14009090143923117,-0.6269417179081257,-0.26484445134700535,1.5415725922019679,-0.5034976824218809
